Id,t[ms],x[um],y[um],z[um],fx[nN],fy[nN],fz[nN]
6001,75680.009999,58.906700,85.544156,-1.227616,0.000380,-0.000032,-0.000820
6001,75700.009999,58.914299,85.543515,-1.227616,0.000380,-0.000032,-0.000820
6001,75720.009999,58.921896,85.542875,-1.227616,0.000380,-0.000032,-0.000821
6001,75740.009999,58.929493,85.542234,-1.227616,0.000380,-0.000032,-0.000822
6001,75760.009999,58.937090,85.541594,-1.227616,0.000380,-0.000032,-0.000822
6001,75780.009999,58.944685,85.540953,-1.227616,0.000380,-0.000032,-0.000823
6001,75800.009999,58.952280,85.540312,-1.227616,0.000380,-0.000032,-0.000823
6001,75820.009999,58.959875,85.539672,-1.227616,0.000380,-0.000032,-0.000824
6001,75840.009999,58.967468,85.539031,-1.227616,0.000380,-0.000032,-0.000825
6001,75860.009999,58.975061,85.538390,-1.227616,0.000380,-0.000032,-0.000825
6001,75880.009999,58.982653,85.537749,-1.227616,0.000380,-0.000032,-0.000826
6001,75900.009999,58.990245,85.537109,-1.227616,0.000380,-0.000032,-0.000826
6001,75920.009999,58.997836,85.536468,-1.227616,0.000380,-0.000032,-0.000827
6001,75940.009999,59.005427,85.535827,-1.227616,0.000380,-0.000032,-0.000828
6001,75960.009999,59.013017,85.535186,-1.227616,0.000379,-0.000032,-0.000828
6001,75980.009999,59.020606,85.534545,-1.227616,0.000379,-0.000032,-0.000829
6001,76000.009999,59.028194,85.533904,-1.227616,0.000379,-0.000032,-0.000830
6001,76020.009999,59.035782,85.533263,-1.227616,0.000379,-0.000032,-0.000830
6001,76040.009999,59.043370,85.532622,-1.227616,0.000379,-0.000032,-0.000831
6001,76060.009999,59.050956,85.531981,-1.227616,0.000379,-0.000032,-0.000832
6001,76080.009999,59.058542,85.531340,-1.227616,0.000379,-0.000032,-0.000833
6001,76100.009999,59.066128,85.530699,-1.227616,0.000379,-0.000032,-0.000834
6001,76120.009999,59.073713,85.530057,-1.227616,0.000379,-0.000032,-0.000834
6001,76140.009999,59.081297,85.529416,-1.227616,0.000379,-0.000032,-0.000835
6001,76160.009999,59.088880,85.528775,-1.227616,0.000379,-0.000032,-0.000836
6001,76180.009999,59.096463,85.528134,-1.227616,0.000379,-0.000032,-0.000837
6001,76200.009999,59.104045,85.527492,-1.227616,0.000379,-0.000032,-0.000838
6001,76220.009999,59.111627,85.526851,-1.227616,0.000379,-0.000032,-0.000839
6001,76240.009999,59.119208,85.526210,-1.227616,0.000379,-0.000032,-0.000840
6001,76260.009999,59.126789,85.525568,-1.227616,0.000379,-0.000032,-0.000841
6001,76280.009999,59.134368,85.524927,-1.227616,0.000379,-0.000032,-0.000842
6001,76300.009999,59.141948,85.524285,-1.227616,0.000379,-0.000032,-0.000843
6001,76320.009999,59.149526,85.523644,-1.227616,0.000379,-0.000032,-0.000844
6001,76340.009999,59.157104,85.523002,-1.227616,0.000379,-0.000032,-0.000844
6001,76360.009999,59.164681,85.522361,-1.227616,0.000379,-0.000032,-0.000845
6001,76380.009999,59.172258,85.521719,-1.227616,0.000379,-0.000032,-0.000846
6001,76400.009999,59.179834,85.521077,-1.227616,0.000379,-0.000032,-0.000847
6001,76420.009999,59.187410,85.520435,-1.227616,0.000379,-0.000032,-0.000848
6001,76440.009999,59.194985,85.519794,-1.227616,0.000379,-0.000032,-0.000849
6001,76460.009999,59.202559,85.519152,-1.227616,0.000379,-0.000032,-0.000850
6001,76480.009999,59.210133,85.518510,-1.227616,0.000379,-0.000032,-0.000851
6001,76500.009999,59.217706,85.517868,-1.227616,0.000379,-0.000032,-0.000852
6001,76520.009999,59.225279,85.517226,-1.227616,0.000379,-0.000032,-0.000853
6001,76540.009999,59.232851,85.516584,-1.227616,0.000379,-0.000032,-0.000854
6001,76560.009999,59.240422,85.515942,-1.227616,0.000379,-0.000032,-0.000855
6001,76580.009999,59.247993,85.515300,-1.227616,0.000379,-0.000032,-0.000856
6001,76600.009999,59.255564,85.514658,-1.227616,0.000379,-0.000032,-0.000858
6001,76620.009999,59.263134,85.514016,-1.227616,0.000378,-0.000032,-0.000859
6001,76640.009999,59.270703,85.513374,-1.227616,0.000378,-0.000032,-0.000860
6001,76660.009999,59.278273,85.512732,-1.227616,0.000378,-0.000032,-0.000861
6001,76680.009999,59.285841,85.512090,-1.227616,0.000378,-0.000032,-0.000863
6001,76700.009999,59.293410,85.511447,-1.227616,0.000378,-0.000032,-0.000864
6001,76720.009999,59.300977,85.510805,-1.227616,0.000378,-0.000032,-0.000865
6001,76740.009998,59.308545,85.510163,-1.227616,0.000378,-0.000032,-0.000866
6001,76760.009998,59.316112,85.509520,-1.227616,0.000378,-0.000032,-0.000868
6001,76780.009998,59.323678,85.508878,-1.227616,0.000378,-0.000032,-0.000869
6001,76800.009998,59.331244,85.508235,-1.227616,0.000378,-0.000032,-0.000870
6001,76820.009998,59.338810,85.507592,-1.227616,0.000378,-0.000032,-0.000871
6001,76840.009998,59.346375,85.506950,-1.227616,0.000378,-0.000032,-0.000873
6001,76860.009998,59.353940,85.506307,-1.227616,0.000378,-0.000032,-0.000874
6001,76880.009998,59.361505,85.505664,-1.227616,0.000378,-0.000032,-0.000875
6001,76900.009998,59.369069,85.505021,-1.227616,0.000378,-0.000032,-0.000876
6001,76920.009998,59.376632,85.504378,-1.227616,0.000378,-0.000032,-0.000877
6001,76940.009998,59.384196,85.503736,-1.227616,0.000378,-0.000032,-0.000879
6001,76960.009998,59.391759,85.503093,-1.227616,0.000378,-0.000032,-0.000880
6001,76980.009998,59.399321,85.502450,-1.227616,0.000378,-0.000032,-0.000881
6001,77000.009998,59.406883,85.501806,-1.227616,0.000378,-0.000032,-0.000882
6001,77020.009998,59.414445,85.501163,-1.227616,0.000378,-0.000032,-0.000884
6001,77040.009998,59.422006,85.500520,-1.227616,0.000378,-0.000032,-0.000885
6001,77060.009998,59.429567,85.499877,-1.227616,0.000378,-0.000032,-0.000886
6001,77080.009998,59.437127,85.499234,-1.227616,0.000378,-0.000032,-0.000887
6001,77100.009998,59.444672,85.498591,-1.227617,0.000375,-0.000032,-0.000908
6001,77120.009998,59.452176,85.497953,-1.227617,0.000375,-0.000032,-0.000967
6001,77140.009998,59.459683,85.497313,-1.227618,0.000376,-0.000032,-0.001012
6001,77160.009998,59.467197,85.496674,-1.227618,0.000376,-0.000032,-0.001046
6001,77180.009998,59.474717,85.496033,-1.227618,0.000376,-0.000032,-0.001072
6001,77200.009998,59.482239,85.495393,-1.227619,0.000376,-0.000032,-0.001094
6001,77220.009998,59.489765,85.494752,-1.227619,0.000376,-0.000032,-0.001112
6001,77240.009998,59.497292,85.494110,-1.227619,0.000376,-0.000032,-0.001128
6001,77260.009998,59.504821,85.493469,-1.227619,0.000376,-0.000032,-0.001141
6001,77280.009998,59.512351,85.492827,-1.227619,0.000377,-0.000032,-0.001153
6001,77300.009998,59.519882,85.492185,-1.227619,0.000377,-0.000032,-0.001164
6001,77320.009998,59.527414,85.491543,-1.227619,0.000377,-0.000032,-0.001173
6001,77340.009998,59.534947,85.490901,-1.227619,0.000377,-0.000032,-0.001182
6001,77360.009998,59.542477,85.490260,-1.227619,0.000376,-0.000032,-0.001176
6001,77380.009998,59.550002,85.489618,-1.227619,0.000376,-0.000032,-0.001166
6001,77400.009998,59.557527,85.488976,-1.227619,0.000376,-0.000032,-0.001162
6001,77420.009998,59.565051,85.488335,-1.227619,0.000376,-0.000032,-0.001160
6001,77440.009998,59.572574,85.487693,-1.227619,0.000376,-0.000032,-0.001159
6001,77460.009998,59.580097,85.487052,-1.227619,0.000376,-0.000032,-0.001159
6001,77480.009998,59.587619,85.486410,-1.227619,0.000376,-0.000032,-0.001159
6001,77500.009998,59.595140,85.485768,-1.227619,0.000376,-0.000032,-0.001160
6001,77520.009998,59.602660,85.485126,-1.227619,0.000376,-0.000032,-0.001161
6001,77540.009998,59.610180,85.484485,-1.227619,0.000376,-0.000032,-0.001162
6001,77560.009998,59.617699,85.483843,-1.227619,0.000376,-0.000032,-0.001163
6001,77580.009998,59.625218,85.483201,-1.227619,0.000376,-0.000032,-0.001164
6001,77600.009998,59.632737,85.482559,-1.227619,0.000376,-0.000032,-0.001165
6001,77620.009998,59.640255,85.481917,-1.227619,0.000376,-0.000032,-0.001166
6001,77640.009998,59.647773,85.481275,-1.227619,0.000376,-0.000032,-0.001167
6001,77660.009998,59.655290,85.480633,-1.227619,0.000376,-0.000032,-0.001168
6001,77680.009998,59.662806,85.479991,-1.227619,0.000376,-0.000032,-0.001169
6001,77700.009998,59.670323,85.479348,-1.227619,0.000376,-0.000032,-0.001171
6001,77720.009998,59.677838,85.478706,-1.227619,0.000376,-0.000032,-0.001172
6001,77740.009998,59.685354,85.478064,-1.227619,0.000376,-0.000032,-0.001173
6001,77760.009998,59.692868,85.477422,-1.227619,0.000375,-0.000032,-0.001174
6001,77780.009998,59.700312,85.476786,-1.227619,0.000372,-0.000032,-0.001184
6001,77800.009998,59.707744,85.476150,-1.227619,0.000372,-0.000032,-0.001179
6001,77820.009998,59.715182,85.475514,-1.227619,0.000372,-0.000032,-0.001170
6001,77840.009998,59.722626,85.474878,-1.227619,0.000372,-0.000032,-0.001160
6001,77860.009998,59.730074,85.474241,-1.227619,0.000373,-0.000032,-0.001150
6001,77880.009998,59.737520,85.473604,-1.227619,0.000372,-0.000032,-0.001142
6001,77900.009998,59.744951,85.472969,-1.227619,0.000371,-0.000032,-0.001135
6001,77920.009998,59.752381,85.472333,-1.227619,0.000372,-0.000032,-0.001125
6001,77940.009998,59.759814,85.471697,-1.227619,0.000372,-0.000032,-0.001116
6001,77960.009998,59.767250,85.471061,-1.227619,0.000372,-0.000032,-0.001107
6001,77980.009998,59.774688,85.470424,-1.227619,0.000372,-0.000032,-0.001099
6001,78000.009998,59.782127,85.469788,-1.227618,0.000372,-0.000032,-0.001091
6001,78020.009998,59.789567,85.469151,-1.227618,0.000372,-0.000032,-0.001084
6001,78040.009998,59.796989,85.468515,-1.227618,0.000369,-0.000032,-0.001085
6001,78060.009998,59.804375,85.467883,-1.227618,0.000369,-0.000032,-0.001085
6001,78080.009998,59.811768,85.467250,-1.227618,0.000370,-0.000032,-0.001079
6001,78100.009998,59.819166,85.466616,-1.227618,0.000370,-0.000032,-0.001072
6001,78120.009998,59.826570,85.465982,-1.227618,0.000370,-0.000032,-0.001065
6001,78140.009998,59.833976,85.465347,-1.227618,0.000370,-0.000032,-0.001058
6001,78160.009998,59.841386,85.464712,-1.227618,0.000371,-0.000032,-0.001051
6001,78180.009998,59.848798,85.464077,-1.227618,0.000371,-0.000032,-0.001045
6001,78200.009998,59.856212,85.463442,-1.227618,0.000371,-0.000032,-0.001039
6001,78220.009998,59.863628,85.462806,-1.227618,0.000371,-0.000032,-0.001033
6001,78240.009998,59.871044,85.462170,-1.227618,0.000371,-0.000032,-0.001029
6001,78260.009998,59.878462,85.461534,-1.227618,0.000371,-0.000032,-0.001024
6001,78280.009998,59.885880,85.460898,-1.227618,0.000371,-0.000032,-0.001020
6001,78300.009998,59.893295,85.460262,-1.227618,0.000371,-0.000032,-0.001009
6001,78320.009998,59.900709,85.459626,-1.227618,0.000371,-0.000032,-0.001000
6001,78340.009998,59.908125,85.458990,-1.227618,0.000371,-0.000032,-0.000993
6001,78360.009998,59.915542,85.458353,-1.227617,0.000371,-0.000032,-0.000987
6001,78380.009998,59.922959,85.457717,-1.227617,0.000371,-0.000032,-0.000982
6001,78400.009998,59.930376,85.457080,-1.227617,0.000371,-0.000032,-0.000977
6001,78420.009998,59.937794,85.456444,-1.227617,0.000371,-0.000032,-0.000974
6001,78440.009998,59.945212,85.455807,-1.227617,0.000371,-0.000032,-0.000971
6001,78460.009998,59.952568,85.455175,-1.227617,0.000360,-0.000031,-0.000987
6001,78480.009998,59.959776,85.454557,-1.227618,0.000361,-0.000031,-0.000993
6001,78500.009998,59.967005,85.453936,-1.227617,0.000362,-0.000031,-0.000989
6001,78520.009998,59.974252,85.453314,-1.227617,0.000363,-0.000031,-0.000988
6001,78540.009998,59.981513,85.452691,-1.227617,0.000363,-0.000031,-0.000988
6001,78560.009998,59.988784,85.452066,-1.227617,0.000364,-0.000031,-0.000990
6001,78580.009998,59.996061,85.451441,-1.227618,0.000364,-0.000031,-0.000994
6001,78600.009998,60.003346,85.450815,-1.227618,0.000364,-0.000031,-0.000998
6001,78620.009998,60.010638,85.450188,-1.227618,0.000365,-0.000031,-0.001001
6001,78640.009997,60.017937,85.449561,-1.227618,0.000365,-0.000031,-0.001005
6001,78660.009997,60.025240,85.448933,-1.227618,0.000365,-0.000031,-0.001008
6001,78680.009997,60.032548,85.448304,-1.227618,0.000365,-0.000031,-0.001012
6001,78700.009997,60.039859,85.447676,-1.227618,0.000366,-0.000031,-0.001016
6001,78720.009997,60.047174,85.447046,-1.227618,0.000366,-0.000031,-0.001019
6001,78740.009997,60.054492,85.446417,-1.227618,0.000366,-0.000031,-0.001023
6001,78760.009997,60.061812,85.445787,-1.227618,0.000366,-0.000031,-0.001026
6001,78780.009997,60.069135,85.445157,-1.227618,0.000366,-0.000032,-0.001030
6001,78800.009997,60.076460,85.444527,-1.227618,0.000366,-0.000032,-0.001034
6001,78820.009997,60.083788,85.443896,-1.227618,0.000366,-0.000032,-0.001037
6001,78840.009997,60.091117,85.443265,-1.227618,0.000366,-0.000032,-0.001040
6001,78860.009997,60.098447,85.442634,-1.227618,0.000367,-0.000032,-0.001044
6001,78880.009997,60.105779,85.442003,-1.227618,0.000367,-0.000032,-0.001047
6001,78900.009997,60.113113,85.441371,-1.227618,0.000367,-0.000032,-0.001050
6001,78920.009997,60.120448,85.440740,-1.227618,0.000367,-0.000032,-0.001053
6001,78940.009997,60.127783,85.440108,-1.227618,0.000367,-0.000032,-0.001056
6001,78960.009997,60.135120,85.439476,-1.227618,0.000367,-0.000032,-0.001058
6001,78980.009997,60.142457,85.438843,-1.227618,0.000367,-0.000032,-0.001061
6001,79000.009997,60.149796,85.438211,-1.227618,0.000367,-0.000032,-0.001064
6001,79020.009997,60.157134,85.437579,-1.227618,0.000367,-0.000032,-0.001066
6001,79040.009997,60.164474,85.436946,-1.227618,0.000367,-0.000032,-0.001069
6001,79060.009997,60.171814,85.436313,-1.227618,0.000367,-0.000032,-0.001071
6001,79080.009997,60.179154,85.435681,-1.227618,0.000367,-0.000032,-0.001074
6001,79100.009997,60.186495,85.435048,-1.227618,0.000367,-0.000032,-0.001076
6001,79120.009997,60.193836,85.434414,-1.227618,0.000367,-0.000032,-0.001079
6001,79140.009997,60.201177,85.433781,-1.227618,0.000367,-0.000032,-0.001081
6001,79160.009997,60.208519,85.433148,-1.227618,0.000367,-0.000032,-0.001083
6001,79180.009997,60.215860,85.432515,-1.227618,0.000367,-0.000032,-0.001085
6001,79200.009997,60.223202,85.431881,-1.227618,0.000367,-0.000032,-0.001087
6001,79220.009997,60.230544,85.431248,-1.227618,0.000367,-0.000032,-0.001089
6001,79240.009997,60.237885,85.430614,-1.227618,0.000367,-0.000032,-0.001091
6001,79260.009997,60.245227,85.429980,-1.227619,0.000367,-0.000032,-0.001093
6001,79280.009997,60.252569,85.429347,-1.227619,0.000367,-0.000032,-0.001095
6001,79300.009997,60.259910,85.428713,-1.227619,0.000367,-0.000032,-0.001097
6001,79320.009997,60.267251,85.428079,-1.227619,0.000367,-0.000032,-0.001099
6001,79340.009997,60.274593,85.427445,-1.227619,0.000367,-0.000032,-0.001101
6001,79360.009997,60.281934,85.426811,-1.227619,0.000367,-0.000032,-0.001103
6001,79380.009997,60.289274,85.426177,-1.227619,0.000367,-0.000032,-0.001105
6001,79400.009997,60.296615,85.425543,-1.227619,0.000367,-0.000032,-0.001107
6001,79420.009997,60.303955,85.424908,-1.227619,0.000367,-0.000032,-0.001109
6001,79440.009997,60.311295,85.424274,-1.227619,0.000367,-0.000032,-0.001111
6001,79460.009997,60.318635,85.423640,-1.227619,0.000367,-0.000032,-0.001113
6001,79480.009997,60.325975,85.423005,-1.227619,0.000367,-0.000032,-0.001115
6001,79500.009997,60.333314,85.422371,-1.227619,0.000367,-0.000032,-0.001116
6001,79520.009997,60.340653,85.421736,-1.227619,0.000367,-0.000032,-0.001118
6001,79540.009997,60.347991,85.421102,-1.227619,0.000367,-0.000032,-0.001120
6001,79560.009997,60.355329,85.420467,-1.227619,0.000367,-0.000032,-0.001122
6001,79580.009997,60.362667,85.419833,-1.227619,0.000367,-0.000032,-0.001124
6001,79600.009997,60.370005,85.419198,-1.227619,0.000367,-0.000032,-0.001125
6001,79620.009997,60.377342,85.418563,-1.227619,0.000367,-0.000032,-0.001127
6001,79640.009997,60.384678,85.417928,-1.227619,0.000367,-0.000032,-0.001129
6001,79660.009997,60.392014,85.417293,-1.227619,0.000367,-0.000032,-0.001131
6001,79680.009997,60.399350,85.416658,-1.227619,0.000367,-0.000032,-0.001133
6001,79700.009997,60.406685,85.416024,-1.227619,0.000367,-0.000032,-0.001134
6001,79720.009997,60.414020,85.415389,-1.227619,0.000367,-0.000032,-0.001136
6001,79740.009997,60.421355,85.414754,-1.227619,0.000367,-0.000032,-0.001138
6001,79760.009997,60.428689,85.414118,-1.227619,0.000367,-0.000032,-0.001140
6001,79780.009997,60.436022,85.413483,-1.227619,0.000367,-0.000032,-0.001141
6001,79800.009997,60.443355,85.412848,-1.227619,0.000367,-0.000032,-0.001143
6001,79820.009997,60.450688,85.412213,-1.227619,0.000367,-0.000032,-0.001145
6001,79840.009997,60.458020,85.411578,-1.227619,0.000367,-0.000032,-0.001147
6001,79860.009997,60.465351,85.410942,-1.227619,0.000367,-0.000032,-0.001149
6001,79880.009997,60.472682,85.410307,-1.227619,0.000367,-0.000032,-0.001151
6001,79900.009997,60.480013,85.409672,-1.227619,0.000367,-0.000032,-0.001153
6001,79920.009997,60.487342,85.409036,-1.227619,0.000366,-0.000032,-0.001154
6001,79940.009997,60.494672,85.408401,-1.227619,0.000366,-0.000032,-0.001156
6001,79960.009997,60.502001,85.407766,-1.227619,0.000366,-0.000032,-0.001158
6001,79980.009997,60.509329,85.407130,-1.227619,0.000366,-0.000032,-0.001160
6001,80000.009997,60.516657,85.406495,-1.227619,0.000366,-0.000032,-0.001161
6001,80020.009997,60.523985,85.405859,-1.227619,0.000366,-0.000032,-0.001163
6001,80040.009997,60.531312,85.405223,-1.227619,0.000366,-0.000032,-0.001164
6001,80060.009997,60.538638,85.404588,-1.227619,0.000366,-0.000032,-0.001166
6001,80080.009997,60.545964,85.403952,-1.227619,0.000366,-0.000032,-0.001167
6001,80100.009997,60.553290,85.403316,-1.227619,0.000366,-0.000032,-0.001169
6001,80120.009997,60.560615,85.402681,-1.227619,0.000366,-0.000032,-0.001170
6001,80140.009997,60.567939,85.402045,-1.227619,0.000366,-0.000032,-0.001172
6001,80160.009997,60.575263,85.401409,-1.227619,0.000366,-0.000032,-0.001173
6001,80180.009997,60.582587,85.400773,-1.227619,0.000366,-0.000032,-0.001174
6001,80200.009997,60.589910,85.400137,-1.227619,0.000366,-0.000032,-0.001176
6001,80220.009997,60.597232,85.399501,-1.227619,0.000366,-0.000032,-0.001177
6001,80240.009997,60.604554,85.398865,-1.227619,0.000366,-0.000032,-0.001179
6001,80260.009997,60.611875,85.398229,-1.227619,0.000366,-0.000032,-0.001180
6001,80280.009997,60.619196,85.397593,-1.227619,0.000366,-0.000032,-0.001181
6001,80300.009997,60.626516,85.396957,-1.227619,0.000366,-0.000032,-0.001183
6001,80320.009997,60.633836,85.396321,-1.227619,0.000366,-0.000032,-0.001184
6001,80340.009997,60.641151,85.395685,-1.227619,0.000366,-0.000032,-0.001187
6001,80360.009997,60.648461,85.395050,-1.227619,0.000365,-0.000032,-0.001189
6001,80380.009997,60.655770,85.394414,-1.227619,0.000365,-0.000032,-0.001190
6001,80400.009997,60.663079,85.393779,-1.227619,0.000365,-0.000032,-0.001191
6001,80420.009997,60.670384,85.393144,-1.227619,0.000365,-0.000032,-0.001191
6001,80440.009997,60.677684,85.392509,-1.227619,0.000365,-0.000032,-0.001191
6001,80460.009997,60.684980,85.391874,-1.227619,0.000365,-0.000032,-0.001190
6001,80480.009997,60.692275,85.391240,-1.227619,0.000365,-0.000032,-0.001189
6001,80500.009997,60.699569,85.390605,-1.227619,0.000365,-0.000032,-0.001188
6001,80520.009997,60.706862,85.389970,-1.227619,0.000365,-0.000032,-0.001187
6001,80540.009997,60.714155,85.389336,-1.227619,0.000365,-0.000032,-0.001187
6001,80560.009996,60.721447,85.388701,-1.227619,0.000365,-0.000032,-0.001186
6001,80580.009996,60.728740,85.388066,-1.227619,0.000365,-0.000032,-0.001186
6001,80600.009996,60.736032,85.387431,-1.227619,0.000365,-0.000032,-0.001186
6001,80620.009996,60.743324,85.386797,-1.227619,0.000365,-0.000032,-0.001186
6001,80640.009996,60.750616,85.386162,-1.227619,0.000365,-0.000032,-0.001187
6001,80660.009996,60.757908,85.385526,-1.227619,0.000365,-0.000032,-0.001187
6001,80680.009996,60.765200,85.384891,-1.227619,0.000365,-0.000032,-0.001188
6001,80700.009996,60.772492,85.384256,-1.227619,0.000365,-0.000032,-0.001189
6001,80720.009996,60.779783,85.383621,-1.227619,0.000365,-0.000032,-0.001190
6001,80740.009996,60.787075,85.382985,-1.227619,0.000365,-0.000032,-0.001192
6001,80760.009996,60.794366,85.382350,-1.227620,0.000365,-0.000032,-0.001193
6001,80780.009996,60.801656,85.381715,-1.227620,0.000365,-0.000032,-0.001195
6001,80800.009996,60.808947,85.381079,-1.227620,0.000365,-0.000032,-0.001196
6001,80820.009996,60.816237,85.380443,-1.227620,0.000365,-0.000032,-0.001198
6001,80840.009996,60.823527,85.379808,-1.227620,0.000364,-0.000032,-0.001200
6001,80860.009996,60.830816,85.379172,-1.227620,0.000364,-0.000032,-0.001202
6001,80880.009996,60.838105,85.378536,-1.227620,0.000364,-0.000032,-0.001204
6001,80900.009996,60.845394,85.377901,-1.227620,0.000364,-0.000032,-0.001206
6001,80920.009996,60.852683,85.377265,-1.227620,0.000364,-0.000032,-0.001208
6001,80940.009996,60.859970,85.376629,-1.227620,0.000364,-0.000032,-0.001210
6001,80960.009996,60.867258,85.375993,-1.227620,0.000364,-0.000032,-0.001212
6001,80980.009996,60.874545,85.375357,-1.227620,0.000364,-0.000032,-0.001215
6001,81000.009996,60.881831,85.374721,-1.227620,0.000364,-0.000032,-0.001217
6001,81020.009996,60.889118,85.374085,-1.227620,0.000364,-0.000032,-0.001219
6001,81040.009996,60.896402,85.373449,-1.227620,0.000364,-0.000032,-0.001222
6001,81060.009996,60.903684,85.372813,-1.227620,0.000364,-0.000032,-0.001225
6001,81080.009996,60.910966,85.372177,-1.227620,0.000364,-0.000032,-0.001229
6001,81100.009996,60.918246,85.371541,-1.227620,0.000364,-0.000032,-0.001232
6001,81120.009996,60.925526,85.370906,-1.227620,0.000364,-0.000032,-0.001235
6001,81140.009996,60.932805,85.370270,-1.227620,0.000364,-0.000032,-0.001238
6001,81160.009996,60.940084,85.369634,-1.227620,0.000364,-0.000032,-0.001241
6001,81180.009996,60.947361,85.368998,-1.227620,0.000364,-0.000032,-0.001244
6001,81200.009996,60.954638,85.368362,-1.227620,0.000364,-0.000032,-0.001247
6001,81220.009996,60.961915,85.367726,-1.227620,0.000364,-0.000032,-0.001249
6001,81240.009996,60.969191,85.367090,-1.227620,0.000364,-0.000032,-0.001252
6001,81260.009996,60.976466,85.366454,-1.227620,0.000364,-0.000032,-0.001255
6001,81280.009996,60.983741,85.365818,-1.227620,0.000364,-0.000032,-0.001258
6001,81300.009996,60.991015,85.365182,-1.227620,0.000364,-0.000032,-0.001260
6001,81320.009996,60.998288,85.364545,-1.227620,0.000364,-0.000032,-0.001263
6001,81340.009996,61.005561,85.363909,-1.227620,0.000364,-0.000032,-0.001266
6001,81360.009996,61.012834,85.363273,-1.227620,0.000364,-0.000032,-0.001268
6001,81380.009996,61.020105,85.362637,-1.227620,0.000364,-0.000032,-0.001271
6001,81400.009996,61.027376,85.362001,-1.227620,0.000364,-0.000032,-0.001273
6001,81420.009996,61.034647,85.361364,-1.227620,0.000364,-0.000032,-0.001276
6001,81440.009996,61.041917,85.360728,-1.227620,0.000363,-0.000032,-0.001278
6001,81460.009996,61.049186,85.360092,-1.227620,0.000363,-0.000032,-0.001281
6001,81480.009996,61.056454,85.359455,-1.227620,0.000363,-0.000032,-0.001283
6001,81500.009996,61.063722,85.358819,-1.227620,0.000363,-0.000032,-0.001285
6001,81520.009996,61.070987,85.358183,-1.227620,0.000363,-0.000032,-0.001289
6001,81540.009996,61.078250,85.357547,-1.227620,0.000363,-0.000032,-0.001292
6001,81560.009996,61.085511,85.356911,-1.227621,0.000363,-0.000032,-0.001295
6001,81580.009996,61.092772,85.356275,-1.227621,0.000363,-0.000032,-0.001298
6001,81600.009996,61.100031,85.355638,-1.227621,0.000363,-0.000032,-0.001301
6001,81620.009996,61.107290,85.355002,-1.227621,0.000363,-0.000032,-0.001304
6001,81640.009996,61.114548,85.354366,-1.227621,0.000363,-0.000032,-0.001307
6001,81660.009996,61.121805,85.353730,-1.227621,0.000363,-0.000032,-0.001310
6001,81680.009996,61.129062,85.353094,-1.227621,0.000363,-0.000032,-0.001313
6001,81700.009996,61.136318,85.352458,-1.227621,0.000363,-0.000032,-0.001316
6001,81720.009996,61.143573,85.351822,-1.227621,0.000363,-0.000032,-0.001319
6001,81740.009996,61.150828,85.351186,-1.227621,0.000363,-0.000032,-0.001322
6001,81760.009996,61.158082,85.350549,-1.227621,0.000363,-0.000032,-0.001325
6001,81780.009996,61.165335,85.349913,-1.227621,0.000363,-0.000032,-0.001328
6001,81800.009996,61.172588,85.349277,-1.227621,0.000363,-0.000032,-0.001331
6001,81820.009996,61.179840,85.348641,-1.227621,0.000363,-0.000032,-0.001333
6001,81840.009996,61.187091,85.348004,-1.227621,0.000363,-0.000032,-0.001336
6001,81860.009996,61.194342,85.347368,-1.227621,0.000363,-0.000032,-0.001339
6001,81880.009996,61.201592,85.346732,-1.227621,0.000362,-0.000032,-0.001341
6001,81900.009996,61.208841,85.346095,-1.227621,0.000362,-0.000032,-0.001344
6001,81920.009996,61.216090,85.345459,-1.227621,0.000362,-0.000032,-0.001347
6001,81940.009996,61.223338,85.344823,-1.227621,0.000362,-0.000032,-0.001349
6001,81960.009996,61.230586,85.344186,-1.227621,0.000362,-0.000032,-0.001352
6001,81980.009996,61.237833,85.343550,-1.227621,0.000362,-0.000032,-0.001354
6001,82000.009996,61.245079,85.342913,-1.227621,0.000362,-0.000032,-0.001357
6001,82020.009996,61.252325,85.342277,-1.227621,0.000362,-0.000032,-0.001359
6001,82040.009996,61.259570,85.341640,-1.227621,0.000362,-0.000032,-0.001361
6001,82060.009996,61.266815,85.341004,-1.227621,0.000362,-0.000032,-0.001364
6001,82080.009996,61.274059,85.340367,-1.227621,0.000362,-0.000032,-0.001366
6001,82100.009996,61.281302,85.339730,-1.227621,0.000362,-0.000032,-0.001369
6001,82120.009996,61.288545,85.339094,-1.227621,0.000362,-0.000032,-0.001371
6001,82140.009996,61.295787,85.338457,-1.227621,0.000362,-0.000032,-0.001373
6001,82160.009996,61.303029,85.337820,-1.227621,0.000362,-0.000032,-0.001375
6001,82180.009996,61.310270,85.337184,-1.227621,0.000362,-0.000032,-0.001378
6001,82200.009996,61.317510,85.336547,-1.227621,0.000362,-0.000032,-0.001380
6001,82220.009996,61.324750,85.335910,-1.227621,0.000362,-0.000032,-0.001382
6001,82240.009996,61.331989,85.335273,-1.227621,0.000362,-0.000032,-0.001384
6001,82260.009996,61.339227,85.334636,-1.227621,0.000362,-0.000032,-0.001386
6001,82280.009996,61.346465,85.333999,-1.227621,0.000362,-0.000032,-0.001388
6001,82300.009996,61.353702,85.333363,-1.227621,0.000362,-0.000032,-0.001391
